field_id,index,mnemonic,description,EQSdisp,EQSscreen,BQL,env,soc,gov,esgo,fr_bbggei,fr_eet,fr_eutax,fr_sdgs,fr_sfdr,fr_tcfd,source,issue1,issue2,theme1,theme2,is_esg,esgd,field_pop_rank,freq,bqlc_y2021,bqlc_y2020,bqlc_y2019,bqlc_y2018,bqlc_freq
SR379,55717,METHANE_EMISSIONS_FLD_SCR,BESG Methane Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2060.0,Yearly,0.0,12.0,10.0,10.0,Yearly
SR380,55718,GAS_FLARING_FLD_SCR,BESG Gas Flaring Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1515.0,Yearly,0.0,80.0,74.0,69.0,Yearly
SR381,55719,DIR_SF6_EM_CO2_EQUIV_FLD_SCR,BESG Direct SF6 Emission in CO2 Equivalent Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2038.0,Yearly,0.0,42.0,38.0,40.0,Yearly
SR382,55720,CARBON_PER_UNIT_OF_PROD_FLD_SCR,BESG Carbon per Unit of Production Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2045.0,Yearly,0.0,143.0,143.0,126.0,Yearly
SR383,55721,SCOPE_1_GHG_CO2_EMISSION_FLD_SCR,BESG Scope 1 GHG Carbon Dioxide Emissions Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1633.0,Yearly,0.0,1307.0,1250.0,1112.0,Yearly
SR384,55722,CH4_OF_SCP_1_EMISS_PCT_FLD_SCR,BESG Methane of Scope 1 Emissions Pct Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1910.0,Yearly,0.0,98.0,92.0,79.0,Yearly
SR385,55723,PROCESS_EMISSIONS_FLD_SCR,BESG Process Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2065.0,Yearly,0.0,31.0,29.0,16.0,Yearly
SR386,55724,EMISSION_OTHR_COMBUSTION_FLD_SCR,BESG Emissions from Other Combustion Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1835.0,Yearly,0.0,48.0,43.0,34.0,Yearly
SR387,55725,VENTED_EMISSIONS_FLD_SCR,BESG Vented Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2049.0,Yearly,0.0,55.0,52.0,47.0,Yearly
SR388,55726,FUGITIVE_EMISSIONS_FLD_SCR,BESG Fugitive Emissions Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2042.0,Yearly,0.0,55.0,52.0,40.0,Yearly
SR389,55727,GHG_EMSSN_POWER_DELIVERY_FLD_SCR,BESG GHG Emissions from Power Delivery Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2059.0,Yearly,0.0,19.0,15.0,12.0,Yearly
SR390,55728,EMISSION_FREE_PRODUCTION_FLD_SCR,BESG Emissions Free Production Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2050.0,Yearly,0.0,12.0,13.0,13.0,Yearly
SR391,55729,GHG_EMSSN_REDUCTN_POLICY_FLD_SCR,BESG GHG Emissions Reduction Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1799.0,Yearly,0.0,2033.0,2056.0,2045.0,Yearly
SR393,55730,EMISS_REDUCTN_INITIATIVE_FLD_SCR,BESG Emissions Reduction Initiatives Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1844.0,Yearly,0.0,593.0,594.0,591.0,Yearly
SR395,55732,GHG_EM_CV_UN_REG_PRG_TOT_FLD_SCR,BESG GHG Emissns Covrd Undr Reg Progrm Tot Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2061.0,Yearly,0.0,3.0,0.0,0.0,Yearly
SR396,55733,GHG_EM_COVRD_REG_PRG_PCT_FLD_SCR,BESG GHG Emissns Covrd Undr Reg Progrm Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,2055.0,Yearly,0.0,33.0,30.0,17.0,Yearly
SR398,55735,SCIENCE_BASED_TARGETS_FLD_SCR,BESG Science-Based Targets Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1444.0,Yearly,0.0,1893.0,1910.0,1902.0,Yearly
SR399,55736,NET_ZERO_EMISSIONS_TARGT_FLD_SCR,BESG Net Zero Emissions Target Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,653.0,Yearly,0.0,1893.0,1910.0,1902.0,Yearly
SR400,55737,SUSTAINABLE_PACKAGING_FLD_SCR,BESG Sustainable Packaging Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1837.0,Yearly,0.0,446.0,463.0,460.0,Yearly
SR401,55738,ENRGY_EFFICIENT_PROD_OFF_FLD_SCR,BESG Energy Efficient Product Offerings Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2179.0,Yearly,0.0,983.0,991.0,987.0,Yearly
SR403,55740,SMART_METERS_INSTLLD_FLD_SCR,BESG Smart Meters Installed Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2167.0,Yearly,0.0,14.0,16.0,10.0,Yearly
SR404,55741,SMART_METER_CUSTMRS_FLD_SCR,BESG Smart Meter Customers Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2168.0,Yearly,0.0,12.0,16.0,16.0,Yearly
SR405,55742,SMART_GRID_OPPORT_DSCSSD_FLD_SCR,BESG Smart Grid Opportunities Discussed Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2175.0,Yearly,0.0,217.0,218.0,217.0,Yearly
SR406,55743,CUSTOMER_EFFY_INITITVS_FLD_SCR,BESG Customer Efficiency Initiatives Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2162.0,Yearly,0.0,539.0,540.0,538.0,Yearly
SR407,55744,PORT_SUSTAIN_CERT_PCT_FLD_SCR,BESG Portflo with Sustain Certficatn Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2158.0,Yearly,0.0,69.0,61.0,50.0,Yearly
SR410,55745,PORT_WITH_ENRG_RTG_PCT_FLD_SCR,BESG Portfolio with An Energy Rating Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2169.0,Yearly,0.0,24.0,20.0,17.0,Yearly
SR411,55746,GREEN_LEASE_INITIATIVES_FLD_SCR,BESG Green Lease Initiatives Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2184.0,Yearly,0.0,321.0,322.0,321.0,Yearly
SR412,55747,RESPNSBLE_PROP_INVT_POL_FLD_SCR,BESG Responsible Property Investment Polcy Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2170.0,Yearly,0.0,321.0,322.0,321.0,Yearly
SR413,55748,GREEN_CHEM_PRINCIPL_USED_FLD_SCR,BESG Green Chemistry Principles Used Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2176.0,Yearly,0.0,231.0,231.0,230.0,Yearly
SR414,55749,WEIGHT_OF_PACK_TOTL_FLD_SCR,BESG Weight of Packaging Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2171.0,Yearly,0.0,12.0,9.0,8.0,Yearly
SR416,55750,PACKAGING_RECY_MATS_PCT_FLD_SCR,BESG Packaging from Recycled Materials Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1119.0,Yearly,0.0,41.0,39.0,28.0,Yearly
SR418,55751,RECYCLBLE_COMP_PACK_PCT_FLD_SCR,BESG Recordable or Compstble Packaging Pct Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,2204.0,Yearly,0.0,39.0,28.0,16.0,Yearly
SR422,55754,FOOD_WASTE_GNRTD_AMT_FLD_SCR,BESG Food Waste Generated Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2208.0,Yearly,0.0,23.0,23.0,17.0,Yearly
SR424,55755,HAZARDOUS_WASTE_FLD_SCR,BESG Hazardous Waste Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2209.0,Yearly,0.0,266.0,236.0,213.0,Yearly
SR425,55756,HAZARDOUS_WASTE_PCT_FLD_SCR,BESG Hazardous Waste Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2180.0,Yearly,0.0,297.0,278.0,260.0,Yearly
SR426,55757,HAZARDOUS_WASTE_MGMT_POL_FLD_SCR,BESG Hazardous Waste Management Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2040.0,Yearly,0.0,936.0,939.0,936.0,Yearly
SR427,55758,COAL_COMBSTN_RES_AMT_FLD_SCR,BESG Coal Combustion Residuals Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2143.0,Yearly,0.0,80.0,78.0,64.0,Yearly
SR428,55759,COAL_ASH_MANAGEMENT_POL_FLD_SCR,BESG Coal Ash Management Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2036.0,Yearly,0.0,149.0,149.0,149.0,Yearly
SR429,55760,NUCLEAR_WASTE_FLD_SCR,BESG Nuclear Waste Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2177.0,Yearly,0.0,93.0,91.0,87.0,Yearly
SR430,55761,HAZ_WASTE_RECYCL_PCT_FLD_SCR,BESG Hazardous Waste Recycled Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1906.0,Yearly,0.0,169.0,144.0,125.0,Yearly
SR431,55762,COAL_ASH_BNFCLY_USED_PCT_FLD_SCR,BESG Coal Ash Beneficially Used Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2152.0,Yearly,0.0,85.0,81.0,78.0,Yearly
SR432,55763,WASTE_TOTAL_FLD_SCR,BESG Waste Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1908.0,Yearly,0.0,374.0,349.0,318.0,Yearly
SR433,55764,TAILINGS_WASTE_FLD_SCR,BESG Tailings Waste Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1760.0,Yearly,0.0,75.0,73.0,67.0,Yearly
SR434,55765,MNRL_WST_ACID_RK_DRN_POL_FLD_SCR,BESG Mineral Waste Acid Rock Drainage Pol Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2189.0,Yearly,0.0,148.0,149.0,147.0,Yearly
SR436,55766,WASTE_RECYCLED_FLD_SCR,BESG Waste Recycled Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2181.0,Yearly,0.0,86.0,83.0,77.0,Yearly
SR437,55767,WASTE_SENT_TO_LANDFILLS_FLD_SCR,BESG Waste Sent to Landfills Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1399.0,Yearly,0.0,32.0,33.0,26.0,Yearly
SR438,55768,WASTE_RECYCLED_PCT_FLD_SCR,BESG Waste Recycled Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1838.0,Yearly,0.0,160.0,144.0,132.0,Yearly
SR439,55769,WASTE_COMPSTD_AMOUNT_FLD_SCR,BESG Waste Composted Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2160.0,Yearly,0.0,15.0,16.0,13.0,Yearly
SR440,55770,WASTE_INCNRATD_AMT_FLD_SCR,BESG Waste Incinerated Amount Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,2153.0,Yearly,0.0,19.0,19.0,13.0,Yearly
SR442,55772,DISCHARGES_TO_WATER_FLD_SCR,BESG Discharges to Water Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2147.0,Yearly,0.0,49.0,50.0,46.0,Yearly
SR443,55773,WATER_DISCHRGD_TOTAL_FLD_SCR,BESG Water Discharged Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2159.0,Yearly,0.0,107.0,106.0,93.0,Yearly
SR444,55774,COD_OF_DISCHARGES_FLD_SCR,BESG Chemical Oxygen Demand of Discharges Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2161.0,Yearly,0.0,50.0,50.0,46.0,Yearly
SR445,55775,BOD_OF_DISCHARGES_FLD_SCR,BESG Biological Oxygen Demand of Discharge Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2165.0,Yearly,0.0,12.0,14.0,13.0,Yearly
SR446,55776,H2O_RECYCLED_TOT_USE_PCT_FLD_SCR,BESG Water Recycled Per Total Used Pct Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2186.0,Yearly,0.0,206.0,198.0,195.0,Yearly
SR447,55777,PRODUCED_WATER_FLOWBACK_FLD_SCR,BESG Produced Water and Flowback Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2172.0,Yearly,0.0,57.0,54.0,42.0,Yearly
SR448,55778,PROD_H2O_DSCHRG_PCT_FLD_SCR,BESG Produced Water Discharged Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2173.0,Yearly,0.0,29.0,25.0,13.0,Yearly
SR449,55779,PROD_H2O_INJCTD_PCT_FLD_SCR,BESG Produced Water Injected Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2125.0,Yearly,0.0,37.0,33.0,21.0,Yearly
SR450,55780,PROD_H2O_RECYCL_PCT_FLD_SCR,BESG Produced Water Recycled Percentage Fld Scr,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2126.0,Yearly,0.0,29.0,26.0,18.0,Yearly
SR451,55781,FRACT_FLUID_USE_POLICY_FLD_SCR,BESG Fracturing Fluid Use Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2182.0,Yearly,0.0,184.0,185.0,185.0,Yearly
SR452,55782,WASTEWATER_TREATED_FLD_SCR,BESG Wastewater Treated Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2163.0,Yearly,0.0,5.0,4.0,4.0,Yearly
SR454,55783,WATER_PER_UNIT_PRODCTN_FLD_SCR,BESG Water per Unit of Production Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2178.0,Yearly,0.0,122.0,128.0,120.0,Yearly
SR455,55784,COOLING_WATER_INFLOW_FLD_SCR,BESG Cooling Water Inflow Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2146.0,Yearly,0.0,21.0,23.0,22.0,Yearly
SR456,55785,COOLING_WATER_OUTFLOW_FLD_SCR,BESG Cooling Water Outflow Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2154.0,Yearly,0.0,14.0,14.0,13.0,Yearly
SR457,55786,WATER_WITHDRWL_TOTAL_FLD_SCR,BESG Water Withdrawal Total Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1231.0,Yearly,0.0,596.0,576.0,514.0,Yearly
SR458,55787,WATER_STRESS_EXPOSRE_PCT_FLD_SCR,BESG Water Stress Exposure Percentage Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1284.0,Yearly,0.0,212.0,155.0,101.0,Yearly
SR459,55788,WATER_CONSUMPTION_DERIVD_FLD_SCR,BESG Water Consumption Derived Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1285.0,Yearly,0.0,576.0,546.0,488.0,Yearly
SR460,55789,FRESHWATER_WITHDRAWALS_FLD_SCR,BESG Freshwater Withdrawals Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2183.0,Yearly,0.0,461.0,441.0,398.0,Yearly
SR461,55790,LFL_WATER_WITHDRAWALS_FLD_SCR,BESG Like-for-Like Water withdrawals Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,2164.0,Yearly,0.0,60.0,64.0,65.0,Yearly
SR463,55791,WATER_POLICY_FLD_SCR,BESG Water Policy Field Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1856.0,Yearly,0.0,1930.0,1942.0,1933.0,Yearly
SR464,55792,AIR_QUALITY_ISSUE_PERCENTILE,BESG Air Quality Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,2013.0,Yearly,1063.0,1063.0,1063.0,1063.0,Yearly
SR465,55793,CLIMATE_EXPOSURE_ISSUE_PERCNTLE,BESG Climate Exposure Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1983.0,Yearly,1507.0,1507.0,1507.0,1507.0,Yearly
SR466,55794,ECOLOGCL_IMPACT_ISSUE_PERCENTILE,BESG Ecological Impact Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,2019.0,Yearly,1258.0,1258.0,1258.0,1258.0,Yearly
SR467,55795,ENERGY_MGMT_ISSUE_PERCENTILE,BESG Energy Management Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1833.0,Yearly,3240.0,3240.0,3240.0,3240.0,Yearly
SR468,55796,ENVIRONMENTAL_PILLAR_PERCENTILE,BESG Environmental Pillar Percentile,False,True,True,True,False,False,False,False,False,False,False,False,False,BLP,,,,,True,True,349.0,Yearly,4182.0,4182.0,4182.0,4182.0,Yearly
SR469,55797,ESCM_ISSUE_PERCENTILE,BESG ESCM Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,2157.0,Yearly,671.0,671.0,671.0,671.0,Yearly
SR470,55798,GHG_EMISSNS_MGMT_ISSUE_PERCNTLE,BESG GHG Emissions Management Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1544.0,Yearly,2338.0,2338.0,2338.0,2338.0,Yearly
SR471,55799,SUSTNBLE_PRODUCT_ISSUE_PERCNTLE,BESG Sustainable Product Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1646.0,Yearly,2470.0,2470.0,2470.0,2470.0,Yearly
SR472,55800,WASTE_MGMT_ISSUE_PERCENTILE,BESG Waste Management Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1843.0,Yearly,,,,,
SR473,55801,WATER_MGMT_ISSUE_PERCENTILE,BESG Water Management Issue Percentile,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1971.0,Yearly,,,,,
SR474,55802,AIR_QUALTY_ISSUE_PERF_SCORE,BESG Air Quality Issue Performance Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,AirQuality,,NaturalCapital,,True,True,1776.0,Yearly,0.0,900.0,902.0,896.0,Yearly
SR475,55803,CLIMTE_EXPSRE_ISSUE_PERF_SCORE,BESG Climate Exposure Issue Performance Score,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,ClimateExposure,,ClimateChange,,True,True,1640.0,Yearly,0.0,909.0,912.0,910.0,Yearly
